Client IP Address: 127.0.0.1, Port: 52058, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53926, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53932, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53936, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53948, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52058, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53644, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53648, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53658, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53672, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53676, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53678, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53684, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52554, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52570, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52060, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52076, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52082, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52084, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52088, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52100, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52112, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52126, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52138, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52150, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52160, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52176, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52190, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52194, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52208, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52218, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52232, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52236, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52238, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52242, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52256, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52258, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52268, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52270, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52274, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52276, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52288, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52302, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52312, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52324, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52336, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52346, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52350, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52366, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52368, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52384, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52398, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52408, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52410, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52414, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52418, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52420, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52434, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52448, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52462, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52466, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52476, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52480, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52490, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52500, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52516, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52524, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52538, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52580, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52588, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52590, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52596, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52598, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52610, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52618, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52624, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52640, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52652, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52656, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52660, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52670, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52686, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52702, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52718, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52730, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52740, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52756, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52760, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52776, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52792, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52802, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52806, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52820, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52834, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52848, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52858, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52864, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52876, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52888, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52894, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52898, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52902, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52916, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52924, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52930, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52938, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52954, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52970, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52972, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52988, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53000, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53004, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53016, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53022, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53024, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53034, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53046, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53054, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53068, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53082, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53086, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53098, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53108, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53110, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53118, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53132, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53140, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53156, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53170, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53176, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53186, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53202, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53206, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53218, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53232, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53236, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53238, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53246, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53262, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53278, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53290, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53304, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53312, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53322, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53336, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53344, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53348, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53352, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53360, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53366, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53382, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53392, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53402, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53414, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53428, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53438, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53450, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53460, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53472, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53482, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53496, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53512, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53526, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53536, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53544, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53546, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53562, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53572, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53588, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53596, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53604, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53620, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53628, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53638, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53686, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53690, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53700, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53710, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53722, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53726, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53740, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53748, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53762, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53766, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53770, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53778, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53794, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53802, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53814, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53820, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53830, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53838, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53850, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53856, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53860, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53868, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53880, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53890, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53902, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53912, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53924, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53926, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53932, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53936, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53948, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52058, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53644, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53648, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53658, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53672, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53676, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53678, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53684, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52554, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52570, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52060, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52076, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52082, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52084, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52088, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52100, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52112, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52126, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52138, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52150, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52160, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52176, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52190, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52194, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52208, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52218, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52232, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52236, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52238, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52242, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52256, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52258, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52268, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52270, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52274, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52276, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52288, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52302, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52312, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52324, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52336, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52346, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52350, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52366, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52368, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52384, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52398, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52408, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52410, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52414, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52418, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52420, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52434, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52448, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52462, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52466, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52476, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52480, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52490, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52500, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52516, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52524, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52538, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52580, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52588, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52590, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52596, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52598, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52610, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52618, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52624, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52640, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52652, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52656, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52660, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52670, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52686, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52702, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52718, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52730, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52740, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52756, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52760, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52776, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52792, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52802, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52806, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52820, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52834, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52848, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52858, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52864, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52876, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52888, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52894, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52898, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52902, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52916, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52924, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52930, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52938, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52954, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52970, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52972, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 52988, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53000, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53004, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53016, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53022, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53024, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53034, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53046, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53054, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53068, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53082, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53086, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53098, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53108, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53110, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53118, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53132, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53140, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53156, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53170, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53176, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53186, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53202, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53206, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53218, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53232, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53236, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53238, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53246, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53262, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53278, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53290, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53304, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53312, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53322, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53336, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53344, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53348, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53352, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53360, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53366, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53382, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53392, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53402, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53414, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53428, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53438, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53450, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53460, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53472, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53482, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53496, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53512, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53526, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53536, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53544, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53546, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53562, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53572, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53588, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53596, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53604, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53620, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53628, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53638, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53686, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53690, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53700, Value: 0, Factorial: 1
Client IP Address: 127.0.0.1, Port: 53710, Value: 0, Factorial: 1
